iso_country_numeric_code,iso_country_code,country,world_region,MPI_0_to_1,pct_pop_headcountratio,pct_intensity,pct_pop_vulnerable_to_poverty,pct_pop_in_severe_poverty,tot_pop_K,num_mpi_poor_people_K,pct_pop_nutrition,pct_pop_child_mortality,pct_pop_years_of_schooling,pct_pop_school_attendance,pct_pop_cooking_fuel,pct_pop_sanitation,pct_pop_drinking_water,pct_pop_electricity,pct_pop_housing,pct_pop_assests,pct_contri_health,pct_contri_education,pct_contri_living_standards,pct_contri_nutrition,pct_contri_child_mortality,pct_contri_years_of_schooling,pct_contri_school_attendance,pct_contri_cooking_fuel,pct_contri_sanitation,pct_contri_drinking_water,pct_contri_electricity,pct_contri_housing,pct_contri_assests
76,BRA,Brazil,Latin America and the Caribbean,0.0163460411131382,3.8419269025325775,42.54646599292755,6.210795417428017,0.938783586025238,204471.759,7855.6552734375,NA,2.4402061477303505,1.945333369076252,0.3009805455803871,1.3302567414939404,3.5075992345809937,2.1695371717214584,0.16473932191729546,0.5673774052411318,0.3031844273209572,49.76141154766083,22.903750836849213,27.33483612537384,NA,49.76141154766083,19.834908843040466,3.068842552602291,4.521165415644646,11.921334266662598,7.3736414313316345,0.5599021911621094,1.928354799747467,1.0304378345608711
84,BLZ,Belize,Latin America and the Caribbean,0.01710883155465126,4.303543269634247,39.75521922111511,8.364767581224442,0.630239536985755,368.399,15.854209899902344,3.1950294971466064,0.8595837280154228,0.6690847687423229,1.4806035906076431,3.1054534018039703,2.034715935587883,0.6999093107879162,2.4641282856464386,2.849147841334343,1.029636524617672,39.49824869632721,20.941314101219177,39.56044018268585,31.12456500530243,8.37368443608284,6.517928093671799,14.423386752605438,10.083984583616257,6.607101112604141,2.272735722362995,8.001483231782913,9.251712262630463,3.343421220779419
388,JAM,Jamaica,Latin America and the Caribbean,0.018152866512537003,4.686904326081276,38.73103857040405,6.4129263162612915,0.8117211982607841,2875.137,134.75491333007812,2.2922253236174583,NA,0.6866722833365202,1.222028210759163,2.500200644135475,3.3822260797023773,1.758435182273388,1.5667598694562912,2.924475446343422,1.0636079125106335,42.0911580324173,17.524325847625732,40.38451611995697,42.0911580324173,NA,6.304535269737244,11.219791322946548,7.651685923337936,10.351062566041946,5.381565541028976,4.794956743717194,8.950149267911911,3.255096450448036
218,ECU,Ecuador,Latin America and the Caribbean,0.018253760412335396,4.577324911952019,39.878660440444946,7.629796862602234,0.7979223504662514,15951.832,730.16717529296875,2.944287098944187,1.4842789620161057,1.6233474016189575,0.9662782773375511,1.7113760113716125,2.8547657653689384,2.4715131148695946,0.7088928017765284,2.3781834170222282,1.6774604097008705,40.435200929641724,23.64467978477478,35.920125246047974,26.88293159008026,13.552267849445343,14.822037518024445,8.822642266750336,5.208595097064972,8.688516914844513,7.522082328796387,2.157524600625038,7.2380319237709045,5.10537289083004
600,PRY,Paraguay,Latin America and the Caribbean,0.018848581239581108,4.500745236873627,41.878798604011536,7.181458920240402,0.9738952852785587,6777.878,305.0550231933594,1.3056178577244282,0.30832216143608093,2.8984498232603073,1.5059459954500198,4.226252064108849,3.7698552012443542,1.8565982580184937,1.0594730265438557,3.6574676632881165,1.3027927838265896,14.271101355552673,38.94542455673218,46.78347706794739,11.544793844223022,2.726307511329651,25.629249215126038,13.31617534160614,12.456734478473663,11.111520230770111,5.472260341048241,3.1227607280015945,10.78026220202446,3.839937597513199
704,VNM,Vietnam,East Asia and the Pacific,0.01933417282998562,4.895177856087685,39.49636518955231,5.6199222803115845,0.7251913193613291,91713.85,4489.55615234375,NA,0.8828199468553066,3.6212246865034103,1.3234353624284267,4.441745579242706,4.047345742583275,1.4954235404729843,0.4480755887925625,3.080436959862709,1.1575846001505852,15.220372378826141,42.62453019618988,42.15509593486786,NA,15.220372378826141,31.216099858283997,11.408430337905884,12.7630814909935,11.629799008369446,4.297007620334625,1.2875176034867764,8.851445466279984,3.3262480050325394
818,EGY,Egypt,Arab States,0.019424961879849434,5.164426565170288,37.6130074262619,6.065508723258972,0.5790607072412968,90424.668,4669.91552734375,3.8367126137018204,0.8069857023656368,2.8213681653141975,3.3768262714147568,NA,0.7066389080137014,0.31599923968315125,0.05284510552883148,0.7378276903182268,0.21939973812550306,39.84304964542389,53.180670738220215,6.976284086704254,32.91909098625183,6.923958659172058,24.207410216331482,28.973257541656494,NA,2.4251921102404594,1.0845127515494823,0.1813649432733655,2.53223218023777,0.7529822178184986
170,COL,Colombia,Latin America and the Caribbean,0.019657272845506668,4.846250265836716,40.561819076538086,6.230287253856659,0.826131459325552,48175.048,2334.683349609375,NA,0.7073603104799986,3.8541972637176514,0.8059345185756683,3.700440004467964,3.5060349851846695,3.296966105699539,1.4463337138295174,3.9676491171121597,1.2411095201969147,11.99488714337349,39.51151669025421,48.49359393119812,NA,11.99488714337349,32.67830014228821,6.833217293024063,10.458215326070786,9.908785670995712,9.31791439652443,4.087640717625618,11.213403940200806,3.507634252309799
608,PHL,Philippines,East Asia and the Pacific,0.02424934320151806,5.795981734991074,41.83819591999054,7.259594649076462,1.2747238390147686,105172.921,6095.80322265625,NA,1.4773013070225716,2.9461661353707314,1.5672843903303146,5.200784280896187,3.62132228910923,1.9830456003546715,2.534249983727932,4.433798789978027,3.4714557230472565,20.30709832906723,31.02112114429474,48.67177903652191,NA,20.30709832906723,20.24911344051361,10.772006958723068,11.915063858032227,8.29649567604065,4.543182626366615,5.805999040603638,10.157889872789383,7.953149825334549
710,ZAF,South Africa,Sub-Saharan Africa,0.02489064261317253,6.256881356239319,39.781227707862854,12.16881275177002,0.9449942968785763,56207.649,3516.845947265625,4.649154841899872,1.2446815147995949,1.563911885023117,0.3933597821742296,4.433073103427887,2.057523652911186,3.8037337362766266,3.554452955722809,4.156268388032913,3.2447803765535355,39.46487307548523,13.105806708335876,47.42931425571442,31.130540370941162,8.334333449602127,10.47188714146614,2.6339201256632805,9.894555807113647,4.59236316382885,8.489878475666046,7.933487743139267,9.276731312274933,7.242302596569061
484,MEX,Mexico,Latin America and the Caribbean,0.025615369901061058,6.564858555793762,39.01892006397247,4.737420380115509,1.025701593607664,123333.379,8096.662109375,5.233283340930939,NA,1.3240765780210495,0.7785969413816929,2.4315936490893364,2.1618833765387535,1.1637108400464058,0.1395513885654509,1.432236097753048,1.0709692724049091,68.10082197189331,13.681066036224365,18.218109011650085,68.10082197189331,NA,8.615117520093918,5.065948888659477,5.273729562759399,4.688772559165955,2.5238988921046257,0.302664190530777,3.1062863767147064,2.3227576166391373
496,MNG,Mongolia,East Asia and the Pacific,0.028126820921897888,7.258448749780655,38.750457763671875,15.504561364650726,0.7762919180095196,3170.214,230.1083526611328,2.814905159175396,0.744805671274662,2.8964148834347725,1.6257870942354202,6.9405801594257355,7.0310816168785095,4.7599270939826965,0.7772337179630995,6.147406622767448,0.7263089064508677,21.09321653842926,26.796498894691467,52.110278606414795,16.6798397898674,4.413377493619919,17.162829637527466,9.633670002222061,13.708899915218353,13.887657225131989,9.40171629190445,1.535177044570446,12.142238765954971,1.434591319411993
760,SYR,Syria,Arab States,0.028790390118956566,7.393272221088409,38.941338658332825,7.770936191082001,1.2362997978925705,21205.873,1567.807861328125,4.616488516330719,2.427941933274269,3.684532269835472,4.777806997299194,0.14908812008798122,1.439637690782547,1.5540432184934616,0.11541704880073667,1.5563593246042728,0.4878481850028038,40.77998697757721,48.98821711540222,10.231796652078629,26.724708080291748,14.055278897285461,21.329639852046967,27.658575773239136,0.28768882621079683,2.778005599975586,2.998769097030163,0.2227152232080698,3.0032383278012276,0.9413791820406914
762,TJK,Tajikistan,Europe and Central Asia,0.029005924239754677,7.444605976343155,38.962334394454956,20.086507499217987,0.7316225674003363,8880.27,661.10113525390625,6.220991536974907,2.0906802266836166,0.12321398826315999,4.482659697532654,3.4617461264133453,0.3179938765242696,3.5884030163288116,0.09983472991734743,5.678573250770569,0.3114735707640648,47.758474946022034,26.46513283252716,25.776392221450806,35.74552536010742,12.012950330972672,0.7079818286001682,25.75715184211731,6.630343943834305,0.6090593058615923,6.872931867837906,0.19121522782370448,10.87627112865448,0.5965708289295435
